created_at,tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,client,hashtags,urls,media_type,media_urls
3/20/24 0:27,'1770230532926017760',"""whats the point of bodybuilding if no one sees it?""

i don't know man, what's the point of earning a lot of money if you're not going to tape stacks of $100 bills all over your body??",en,Reply,73,9760,223,54,216125,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/19/24 22:59,'1770208513840808008',"Dressing well is more about knowledge than money. First Lady Eleanor Roosevelt summed up this sentiment neatly in her book It’s Up to the Women, published during the depths of the Great Depression:",en,Tweet,250,2440,174,23,252615,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GJEK5JVbEAAmeoM.png
3/19/24 23:37,'1770218145086845303',"@Mihoda if im being honest, i think people's expectations for what's a reasonable price for a garment with multiple panels and seams is kind of crazy. the importation of cheap clothing has dramatically skewed people's perceptions of what a US-based garment worker should be paid",en,Reply,3,186,3,4,3413,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/19/24 20:47,'1770175398413816177',"A lot of people assume that a suit can't drape well if you have an athletic figure. But check out this dinner suit Andrea Seoul made for Korean bodybuilder Amotti. Doesn't this look better than McGregor?

IG amottivation
IG andreaseoul_official

(Thanks to Thomas for the tip) https://t.co/sdcbc2Y4Ab",en,Tweet,1660,20365,690,364,1239968,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GJDsQTsbYAA8pyb.jpg,https://pbs.twimg.com/media/GJDsQTraUAAFYpu.jpg,https://pbs.twimg.com/media/GJDsQTrasAAc1tg.jpg,https://pbs.twimg.com/media/GJDsQZObgAAw0n9.jpg"
3/19/24 23:24,'1770214729950330967',"@Patrick49012564 ""The thing that makes McGregor look great is he’s one of the most elite athletes of all time. I’m sure those guys are nice people but 10/10 guys would rather be Connor"" https://t.co/apOLVyvfsw",en,Reply,4,594,3,4,22824,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GJEQ5pia4AAVTGA.jpg,https://pbs.twimg.com/media/GJEQ5qPaIAAcnIR.jpg"
3/19/24 22:59,'1770208513840808008',"Dressing well is more about knowledge than money. First Lady Eleanor Roosevelt summed up this sentiment neatly in her book It’s Up to the Women, published during the depths of the Great Depression:",en,Tweet,250,2440,174,23,252615,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GJEK5JVbEAAmeoM.png
3/19/24 22:38,'1770203105709494548',Americans don't recognize good dressmaking nowadays https://t.co/wnVZJPqNGY,en,Tweet,43,2693,105,23,127554,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GJEGTmwbgAAY7su.jpg
3/19/24 21:10,'1770181137865842826',"@awb20774 McGregor wears custom suits, but his team (from what I've seen) is not made of serious clothing people—more like salespeople. He also has bad taste. There are lots of ways for custom tailoring to go wrong, esp if an unknowledgeable client keeps interfering with the process",en,Reply,12,1294,22,6,38504,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/19/24 21:05,'1770179789686452432',"@kettingding The same tailoring principles can be applied to any fabric or style you want. But many do not think about things such as fit and silhouette; they only think about things like a wild color to make an outfit ""interesting."" The effect ends up falling flat. Compare pics 1-3 to 4 https://t.co/jrYlTHp7Uv",en,Reply,101,1464,40,29,52040,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GJDxChJaIAA1Xeo.jpg,https://pbs.twimg.com/media/GJDxEi3a8AA4jBk.jpg,https://pbs.twimg.com/media/GJDxEi1awAAp0pY.jpg,https://pbs.twimg.com/media/GJDxFaXaUAAOya7.jpg"
3/19/24 20:57,'1770177848344502661',"@pinskinator In that case, I recommend making the suit out of clear plastic and at least tailoring it well, rather than wearing bad tailoring",en,Reply,22,5218,60,37,63445,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/19/24 20:47,'1770175401593028932',No pulling. Clean shoulder and sleevehead. Trousers drape well. Compare to other athletic guys who assume (or want) everything to fit as tightly as possible. https://t.co/ALCuq1dfjX,en,Reply,53,2273,47,16,134156,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GJDsq-1bIAAZh9u.jpg,https://pbs.twimg.com/media/GJDsq-2boAAF9oT.jpg,https://pbs.twimg.com/media/GJDsq-1a4AAGV1N.jpg,https://pbs.twimg.com/media/GJDtEdubsAAQs9K.jpg"
3/19/24 0:41,'1769871673531273378',we need to bring back the flared leg/ bootcut pant https://t.co/pgTubdUVyb,en,Tweet,342,4954,241,276,346912,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GI_Y5Q6bQAAlymB.jpg,https://pbs.twimg.com/media/GI_Y5RWbwAAjya0.jpg,https://pbs.twimg.com/media/GI_Y5SJbMAA-x2K.jpg,https://pbs.twimg.com/media/GI_Y5Q6bgAAY1w1.jpg"
3/19/24 7:17,'1769971534880178444',@eddiestats @rhunterh i think the shoulder looks great and goes with this style. a shoulder does not always have to sit right on your shoulder bone. https://t.co/SPY0yjEttL,en,Reply,3,36,2,1,3179,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GJAzudraIAAjZMN.jpg,https://pbs.twimg.com/media/GJAzudoaEAAKlqI.jpg,https://pbs.twimg.com/media/GJAzudpbAAAqiG9.jpg,https://pbs.twimg.com/media/GJAzudoboAAN8CB.jpg"
3/19/24 4:56,'1769935898291179790',im just a menswear guy standing in front of government officials asking them to build more housing,en,Tweet,11,1153,84,14,99576,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/19/24 3:44,'1769917887966552253',"if i was a white woman, i would take a blurry photo of myself and sell it to a British outlet for $500",en,Tweet,288,33986,1754,77,1201007,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/19/24 4:21,'1769927091515277344',@JJ_MKE i would just put on a barbour jacket,en,Reply,0,287,1,2,12108,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/19/24 3:49,'1769919079073435920',i dont know how many british outlets there are. maybe a dozen? you could sell a different blurry photo to each one and then sell a story about how you sold a dozen blurry photos. this is like $7k for a week's worth of work.,en,Reply,6,1297,31,7,88165,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/19/24 1:33,'1769884891905433819',@CobWasTaken looks great to me https://t.co/13f7e7wo1x,en,Reply,8,34,2,4,13336,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GI_k7M0bMAAZRmP.jpg,https://pbs.twimg.com/media/GI_k7MzbMAAEOWD.jpg"
3/19/24 1:05,'1769877839506284798',"in men's tailoring, the term ""belly"" refers to how much curvature a tailor puts into the lapels

1. no belly (also called a straight lapel)
2. little belly
3. more belly
4. lotta belly https://t.co/ydFPtyBGAL",en,Tweet,315,2050,59,31,210018,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GI_eLdlbUAAxJac.jpg,https://pbs.twimg.com/media/GI_eLepbgAAB_zW.jpg,https://pbs.twimg.com/media/GI_eVkXbsAAnRxg.jpg,https://pbs.twimg.com/media/GI_eVkabIAA4Xt1.jpg"
3/19/24 0:45,'1769872913950535889',@rhunterh dont know what you mean by attempt but he looks great.,en,Reply,1,260,1,4,8475,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/18/24 20:54,'1769814767210725670',this is how men look in low rise pants https://t.co/Xa7aiCAV7m,en,Tweet,542,21602,897,235,858009,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GI-lBJmbkAAn6DK.jpg,https://pbs.twimg.com/media/GI-lBJnawAAuS1D.jpg"
3/19/24 0:27,'1769868191277465654',@blktieknifefght this is a good point but i have faith that some day humans will invent a pant that sits somewhere between your dick and your nipples,en,Reply,5,1224,15,14,23487,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/18/24 20:54,'1769814767210725670',this is how men look in low rise pants https://t.co/Xa7aiCAV7m,en,Tweet,542,21602,897,235,858009,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GI-lBJmbkAAn6DK.jpg,https://pbs.twimg.com/media/GI-lBJnawAAuS1D.jpg"
3/18/24 19:22,'1769791608352911866',he's going to ask about kate middleton,en,Tweet,37,3305,128,49,280290,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/18/24 19:41,'1769796313321796064',"@digenova_h It may be outside of your budget, but that's a fair price for a full-canvassed suit made in North America.",en,Reply,1,35,1,1,2042,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/18/24 19:28,'1769792992880058413',"@digenova_h pants are a touch short, but the overall fit is very good. the buttoning point is where it should be, good length for a jacket, collar hugs his neck even when he lifts his arms, and the shirt doesn't show beneath the jacket's buttoning point.",en,Reply,4,168,2,5,3639,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/18/24 16:50,'1769753147806011447',Please consider taking a minute out of your day to contact these Uvalde officials. Brett lost his son in the Uvalde school shooting and has been fighting to get accountability. He's now sitting outside the Uvalde police dept in the cold and rain until three officers are fired,en,Tweet,66,2295,662,9,201607,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/18/24 7:26,'1769611260537213150',"I love this photo because it tells such a beautiful story involving men's clothing, politics, and global culture. 🧵 https://t.co/86uX4d8NTL",en,Tweet,2306,6549,399,57,1188681,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GI7UHr4bwAAzGRy.jpg
3/18/24 8:14,'1769623272021479732',@sockformation done to fit the word limit on tweets,en,Reply,0,2,1,1,1184,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/18/24 7:26,'1769611342468841528',"More than 100 years after its invention, this style still flatters most men.

If you're interested in this style, check J. Press, The Armoury (Model 11), Junior's in Philadelphia, O'Connell's in Buffalo, The Andover Shop, and Brooks Brothers (look up the model No. 1 Sack Suit). https://t.co/dJ5N5jfHVP",en,Reply,596,1017,21,18,91396,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GI7qC3VaEAAspt_.jpg,https://pbs.twimg.com/media/GI7p_A9bsAAeuO6.jpg"
3/18/24 7:26,'1769611345039872220',"The third season of @trufelman's Articles of Interest podcast, titled American Ivy, also covers a lot of this tailoring history. You can find it on Spotify and the podcast's Substack. 

🔗: https://t.co/LTTw6Tw1im https://t.co/JwFabE074T",en,Reply,143,677,8,20,84795,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://blst.to/MmH00en,photo,https://pbs.twimg.com/media/GI7ov6RbYAA9LsI.jpg
3/18/24 7:26,'1769611340891791449',"IMO, if you put a tie on him and stuff a white linen pocket square into his breast pocket, he will look like a million bucks at his daughter's wedding. This is the great thing about knowing a little about tailoring and finding the right clothier: anyone can look great.",en,Reply,17,961,15,7,33347,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/18/24 7:26,'1769611337855070403',I want you to think about this: how is it possible for a man who has never worn a suit to look better than most celebrities and almost all of government? Compare his suit to Mark Consuelos' $6k Tom Ford suit. Or to Matt Gaetz's shrunken suits. Who looks better? https://t.co/4WHsAskY4y,en,Reply,93,1468,51,24,99765,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GI7l6qTaMAAWEhF.jpg,https://pbs.twimg.com/media/GI7mgC1aMAAgxi2.jpg,https://pbs.twimg.com/media/GI7mgEabsAArx7u.jpg"
3/18/24 7:26,'1769611333979558349',"This reader later sent me a very enthusiastic email, saying his father-in-law loved the experience. His wife's reaction upon seeing him was an immediate, ""Wow, que guapo"" (""Wow, how handsome""). https://t.co/hZh3fDDtD8",en,Reply,26,1231,16,14,70858,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GI7lI84bcAAdrD7.jpg
3/18/24 7:26,'1769611331450360141',"I sent him a list of places to check out, including J. Press. When they called the DC shop, the staff said they would make sure their Honduran manager would be there to help facilitate communication. https://t.co/Ei1U3Xivfc",en,Reply,74,713,6,3,66992,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GI7kbUFawAAsFCC.jpg
3/18/24 7:26,'1769611327662956886',"He said his father-in-law wants to wear a suit but isn't comfortable with suits in general. His fiancée said she's never even seen her dad in a tie. But the FIL feels his daughter's wedding is special and wants to look good. Family's budget is ~$1,000",en,Reply,9,471,6,2,33308,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/17/24 22:54,'1769482382372225062',"""how tall are you?""

im one four

(one for building housing)",en,Tweet,46,1306,44,11,229689,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/17/24 19:47,'1769435282968064164',wealthy people used to dress better https://t.co/r6KI3SPuM7,en,Tweet,30,2826,82,31,188057,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GI5L8_kaoAArQsx.jpg,https://pbs.twimg.com/media/GI5L8_nbEAAHaoC.jpg"
3/17/24 17:53,'1769406704049959175',i think my cat has attention deficit disorder. and snack deficit disorder and petting deficit disorder.,en,Tweet,41,1861,87,34,158846,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/17/24 9:59,'1769287355108901240',"unfriendly ass

https://t.co/oLFH8iOxF5",en,Tweet,53,612,12,10,111198,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1768978243493801984/pu/vid/avc1/720x900/j8XKPaeuP0VmrzqS.mp4?tag=12
3/17/24 7:19,'1769247080810451422',"me: my spring aesthetic is onsalecore. discount maxxing. in my 70% off era

friend: will you shut the fuck up",en,Tweet,118,5752,373,21,249147,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/17/24 5:09,'1769214383681605759',"if you see a man with this pocket, ask him how his sport coat was made. let him talk for 30 mins. act interested and say ""oh wow no way that's so cool."" after that, you can ask him for any favor. https://t.co/KJnzTjZCPx",en,Tweet,4996,34536,1510,218,3289796,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GI2CzpobsAAxhVZ.jpg,https://pbs.twimg.com/media/GI2C4XobUAALdX0.jpg"
3/17/24 6:32,'1769235375405535442',"Today, the ticket pocket is mostly a vestigial detail, like the coin pocket on jeans. No one really uses it for anything. I personally prefer suits and sports coats without them, as I think they look cleaner this way. But I think it can look good on certain types of outerwear. https://t.co/CE5Cz81HT2",en,Reply,70,1303,19,38,191194,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GI2Vd5SbwAAVGlE.jpg
3/17/24 6:39,'1769237107262787639',"I should add that when the small pocket is fully inside the big pocket, it's not called a ticket pocket. This detail doesn't really have a name. So you can see why this ""patch within a patch, but showing"" is sort of a ticket pocket but also not. It's just a nerdy menswear thing https://t.co/5VGfHbBHT0",en,Reply,54,2095,16,38,163976,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GI2XgkhbEAAKRXp.jpg,https://pbs.twimg.com/media/GI2XgkibwAAdLmC.jpg"
3/17/24 5:30,'1769219839535599993',@ratodoovao @moseshessstan that's corduroy,en,Reply,0,9,1,0,3475,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/17/24 5:22,'1769217776298979413',"@cyberfysh @moseshessstan The more traditional method is to use a lighter-weight fabric for the smaller patch pocket and place it deeper into the big patch pocket. This way, the smaller one is fully concealed and can hold things like cell phones without sagging the big patch.",en,Reply,7,282,2,7,13624,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/17/24 5:16,'1769216174716522624',"@moseshessstan there's nothing really special about it. it's just a patch pocket inside of a patch pocket. but it's somewhat of a rare and niche detail only found in nerdy menswear lines like drake's, so someone wearing it is likely the kind of person to read menswear blogs https://t.co/yUapAe2dmK",en,Reply,81,1608,13,22,94975,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GI2EuJQbsAA70lH.jpg,https://pbs.twimg.com/media/GI2EtTGagAAfXWF.jpg"
3/17/24 5:09,'1769214383681605759',"if you see a man with this pocket, ask him how his sport coat was made. let him talk for 30 mins. act interested and say ""oh wow no way that's so cool."" after that, you can ask him for any favor. https://t.co/KJnzTjZCPx",en,Tweet,4996,34536,1510,218,3289796,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GI2CzpobsAAxhVZ.jpg,https://pbs.twimg.com/media/GI2C4XobUAALdX0.jpg"
3/19/24 15:05,'1770089098654425435',"🌆 Ma façon d'explorer le paysage urbain. Pédalez à travers les cités animées, où chaque rue et chemin offre une nouvelle découverte. Des allées historiques aux rues modernes, découvrez le charme urbain en 2 roues. #ifeelsLOVEnia #myway #sloveniaoutdoor",fr,Tweet,2,33,2,0,308690,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>","#ifeelsLOVEnia,#myway,#sloveniaoutdoor",,,
3/17/24 4:33,'1769205279164702886',"one cooks, the other cleans https://t.co/fjVDYx8k4S",en,Tweet,120,3091,206,21,193701,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GI16w_OaEAAQBFt.jpg,https://pbs.twimg.com/media/GI16uIRaIAEd8MB.jpg"
3/17/24 2:57,'1769181344209473788',"When Jesus was about to feed the multitude, he heard one person among the 5,000 sick and hungry did something he didn't like, so he said, ""Bring back the seven loaves of bread and the fish, seriously, nevermind, forget it. Ughhhh."" https://t.co/B9jct50VI2",en,Tweet,132,5367,393,77,351878,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GI1juNZaAAAMoa9.png
3/17/24 3:02,'1769182596213449170',"When the wine was gone, Jesus’ mother said to him, “They have no more wine.” And Jesus said to her, ""But they have Escalades and iPhones and designer sunglasses. Interesting, isn't it??""",en,Reply,16,2692,96,21,120965,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/16/24 6:19,'1768869679089803476',"Sometimes I wonder if Tate and his followers know that he's wearing jackets that are historically considered womenswear. The short, tight fit; the stretchy material meant to fit over a bust. https://t.co/NXVnAah4tg",en,Tweet,2134,54469,3298,488,3968938,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GIxJhrjbwAAc0AC.jpg,https://pbs.twimg.com/media/GIxJbNxaUAALUUg.jpg,https://pbs.twimg.com/media/GIxJl49bEAA3juP.jpg,https://pbs.twimg.com/media/GIxJl6AaIAAqgNM.jpg"
3/17/24 1:38,'1769161269347774733',@FizzyCape https://t.co/KxN59jBiiD,qme,Reply,14,635,2,1,22420,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GI1SycFaIAErn_W.jpg
3/15/24 21:57,'1768743330157040107',"The film 101 Dalmatians takes place in London, where there are walkable communities. In the US, our shift towards car-centric planning has made it harder to see even one Dalmatian, let alone 101. https://t.co/waVu4Y6VC2",en,Tweet,439,15528,1065,94,791164,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GIvWHVxaUAEYq2x.jpg,https://pbs.twimg.com/media/GIvWHVxaUAAbraT.jpg"
3/16/24 23:42,'1769132185356022164',"@drip_flood brother, do you think we're talking about walking across the country 😭",en,Reply,0,54,1,1,2286,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
4/1/24 8:37,'1774687501049041001',"【 Meet Featured Illustrators @ Taiwan Pavilion H25 B114 】

Meet all four of Taiwan’s featured illustrators at the Bologna Children’s Book Fair from April 8 to 11!

🌟 Yuan-Cin Jheng, a winning illustrator in this year’s Bologna Illustrators Exhibition!

🌟 Croter Huang, whose book “What Would Take You Away” was selected for 2022 The BRAW Amazing Bookshelf

🌟 maniniwei, whose book “My Sister’s Empty House” was selected for 2022 The BRAW Amazing Bookshelf

🌟Pei-Hsiu Chen, whose book “Still Young, Still New” was selected for 2023 The BRAW Amazing Bookshelf. She has twice been shortlisted for the Prize for Young Talent at the Angouleme International Comics Festival and also twice for the 3X3 International Awards.

See more information: https://t.co/G42SPJSZ1U

#TaiwanIllustrations #TaiwanStoryIsland
#bcbf #bologna #childrenbooks #illustrators #illustrations #comics @BoChildrensBook",en,Tweet,8,82,11,3,785905,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GKD01WvagAAQSAk.jpg,https://pbs.twimg.com/media/GKD01Wsa4AAyCzq.jpg,https://pbs.twimg.com/media/GKD01WsaUAAscAV.jpg,https://pbs.twimg.com/media/GKD01WuaAAEU-W_.jpg"
3/16/24 22:37,'1769115756888035784',"It's only March, and we've already lost three tailors this year: Bernardo La Guardia and Satoki Kawai (who passed away) and Nicoletta Caraceni (who just announced her retirement). Feels like we lose more tailors than we gain, and such tailoring will be even rarer in the future https://t.co/lJAqFbaeDT",en,Tweet,351,3296,118,42,342507,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GI0lHnfbcAAO6OY.jpg,https://pbs.twimg.com/media/GI0lHnjbUAAPsXf.jpg,https://pbs.twimg.com/media/GI0mvTIbgAA1pP0.jpg,https://pbs.twimg.com/media/GI0mzJIbkAA75pM.jpg"
3/16/24 22:48,'1769118548662923308',"@ilustfortornado No, a wide lapel is not harder to make.",en,Reply,0,35,1,0,6403,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/16/24 22:47,'1769118429322387851',"@traderpodcaste It depends on who you ask. Some older Italian tailors swear that you can't learn this craft unless, like them, you pick up a needle and thread at age 10. Many younger British tailors enter their trade after graduating from high school or college.",en,Reply,2,74,1,4,6764,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/16/24 22:46,'1769118011498377700',"@ianweiner90 a big component is that most people are not willing to pay what it costs to produce a handmade bespoke suit (about $4k, starting price). the market has many more affordable options that may serve their needs just as well for less money",en,Reply,5,141,2,4,8804,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/16/24 22:37,'1769115758863569158',"Nicoletta is one of the best bespoke tailors in Milan. She learned her trade from her father, Ferdinando, who made suits for Yves Saint Laurent and Diego Della Valle. Such tailors are special not just bc of their skill and craft but also their level of taste. From Hogtown Rake: https://t.co/CWcYciVzRS",en,Reply,129,670,33,14,79023,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1769114429910929408/pu/vid/avc1/1280x720/YXYQneZ1OSoy5sjZ.mp4?tag=12
3/16/24 19:30,'1769068653117333553',"@Noobssaibot18 i prefer the second look to the first and suspect that in ten years, people will look back on the first and wonder how men were ever comfortable in these clothes https://t.co/gHR5oa8IJJ",en,Reply,19,745,7,11,40076,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GIz9y2FbYAAI4n2.jpg,https://pbs.twimg.com/media/GIz93cHa0AAXEBc.jpg"
3/16/24 18:34,'1769054622675853451',@AppliedGiftedEd that's awesome!,en,Reply,0,5,0,1,1640,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/16/24 9:30,'1768917674627887413',"@ProudAmericanTN @HeidiBriones i dont know, is it? https://t.co/4KNTSmgbBq",en,Reply,222,14494,235,185,338125,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GIx1P39b0AAHSBn.png
3/16/24 6:20,'1768869968677068988',Wear heels if you want! Wear women's jackets if you want! Just a bit weird to me to use anti-gay slurs and position yourself as a defender of traditional masculinity when you are wearing a woman's suit.,en,Reply,115,16733,423,58,478034,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/16/24 9:09,'1768912466510274703',.@Cobratate do your pants have pockets?,en,Reply,41,8069,161,65,367701,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/16/24 8:25,'1768901296529289542',@Dice_Bishop you can be muscular and wear a suit that's cut in a more traditionally masculine silhouette https://t.co/xOZ2dqVM1X,en,Reply,11,51,2,1,3179,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GIxmTO_acAAcpVS.jpg,https://pbs.twimg.com/media/GIxmTPmakAAZr4X.jpg,https://pbs.twimg.com/media/GIxmTP6a4AEmA6t.jpg,https://pbs.twimg.com/media/GIxmVb4bYAAVoEu.jpg"
3/16/24 7:57,'1768894333091295734',@wen44269930 It's pretty common for lower-end women's suits to be made from stretch jerseys or synthetic blends because this lowers the cost of inventory and allows them to fit a wider range of busts. Here is a $66 suit on Amazon. https://t.co/S8ukLww6Wm,en,Reply,45,2357,37,12,131983,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GIxf6gzaoAAck_j.jpg,https://pbs.twimg.com/media/GIxf7Y5aUAAWriM.jpg"
3/16/24 5:18,'1768854203391467722',"when trousers are too tight, they don't drape well https://t.co/SRm5HJ3dO9",en,Tweet,533,10803,507,101,421535,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GIw7OrrbIAAjuFt.jpg
3/16/24 3:31,'1768827428770852887',this would be a beautiful dress train https://t.co/5T87wvvyp6,en,Tweet,33,2558,87,23,251406,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GIwjFjkaAAAkG0_.jpg,https://pbs.twimg.com/media/GIwjFlIaIAAr1z3.jpg"
